student_id,student_name,age,gender,previous_grades,attendance_percentage,study_hours_per_week,assignments_submitted,exam_scores,student_success
2126,Diya Mehta,22.0,Male,58.0,62.0,17.0,4.0,59.0,0
2127,Aryan Kapoor,17.0,Male,83.0,67.0,18.0,2.0,51.0,0
2128,Pihu Saxena,23.0,Female,68.0,62.0,5.0,2.0,42.0,0
2129,Rohan Malhotra,23.0,Male,98.0,98.0,15.0,,45.0,1
2130,Isha Agarwal,20.0,Female,46.0,86.0,7.0,17.0,74.0,0
2131,Krishna Gupta,21.0,Male,67.0,92.0,17.0,19.0,94.0,1
2132,Rohan Patel,17.0,Male,48.0,88.0,38.0,3.0,40.0,0
2133,Ishaan Kumar,22.0,Male,67.0,91.0,11.0,0.0,99.0,1
2134,Pihu Mehta,17.0,Male,45.0,66.0,9.0,15.0,49.0,0
2135,Aadhya Singh,19.0,Female,68.0,64.0,6.0,7.0,92.0,0
2136,Ananya Kapoor,21.0,Male,97.0,67.0,0.0,,41.0,0
2137,Riya Singh,22.0,Female,56.0,72.0,35.0,7.0,91.0,0
2138,Riya Verma,24.0,Female,55.0,79.0,20.0,6.0,,0
2139,Sai Gupta,,Female,62.0,,36.0,7.0,98.0,1
2140,Vihaan Kumar,18.0,Male,70.0,53.0,23.0,11.0,87.0,0
2141,Saanvi Patel,20.0,Female,42.0,52.0,24.0,15.0,34.0,0
2142,Sai Reddy,18.0,Female,60.0,56.0,6.0,11.0,56.0,0
2143,Saanvi Bansal,,Female,65.0,,16.0,18.0,57.0,0
2144,Ananya Reddy,21.0,Male,75.0,91.0,28.0,9.0,55.0,1
2145,Myra Saxena,17.0,Male,81.0,56.0,29.0,6.0,78.0,0
2146,Ananya Das,24.0,Female,76.0,89.0,6.0,11.0,50.0,0
2147,Aditya Das,17.0,Male,92.0,55.0,32.0,,30.0,0
2148,Diya Malhotra,21.0,Female,61.0,71.0,,4.0,87.0,0
2149,Sai Khanna,22.0,Female,81.0,50.0,23.0,15.0,84.0,0
2150,Sai Agarwal,23.0,Male,51.0,53.0,10.0,,,0
2151,Aadhya Khanna,17.0,Female,81.0,95.0,8.0,6.0,54.0,0
2152,Arjun Bose,23.0,Male,52.0,98.0,11.0,,,0
2153,Pihu Choudhary,17.0,,,99.0,34.0,13.0,98.0,0
2154,Isha Mishra,17.0,Female,93.0,92.0,3.0,10.0,35.0,0
2155,Ira Mehta,24.0,Male,55.0,78.0,35.0,6.0,52.0,0
2156,Isha Singh,20.0,Male,47.0,70.0,27.0,9.0,59.0,0
2157,Isha Bansal,20.0,Female,79.0,75.0,12.0,8.0,83.0,1
2158,Aryan Saxena,19.0,Female,98.0,63.0,22.0,3.0,40.0,0
2159,Aadhya Singh,18.0,Male,96.0,58.0,18.0,15.0,60.0,0
2160,Ira Kumar,21.0,Male,79.0,96.0,36.0,9.0,35.0,1
2161,Isha Agarwal,21.0,Female,84.0,61.0,38.0,18.0,40.0,0
2162,Aryan Chopra,21.0,,,91.0,23.0,16.0,41.0,1
2163,Krishna Nair,19.0,Male,41.0,55.0,,8.0,95.0,0
2164,Saanvi Gupta,20.0,Male,69.0,69.0,32.0,12.0,82.0,0
2165,Vihaan Mishra,22.0,Male,69.0,73.0,11.0,0.0,65.0,1
2166,Arjun Nair,23.0,Male,51.0,76.0,33.0,1.0,46.0,0
2167,Krishna Sharma,24.0,Male,49.0,87.0,6.0,12.0,57.0,0
2168,Riya Reddy,23.0,Male,83.0,,10.0,8.0,,0
2169,Aryan Nair,22.0,Female,50.0,50.0,30.0,6.0,36.0,0
2170,Myra Bansal,24.0,Female,54.0,98.0,28.0,15.0,44.0,0
2171,Isha Mehta,19.0,Female,55.0,98.0,12.0,,40.0,0
2172,Aadhya Mishra,22.0,,,73.0,,6.0,53.0,0
2173,Ananya Agarwal,21.0,Female,65.0,96.0,1.0,5.0,96.0,0
2174,Saanvi Nair,18.0,Male,41.0,56.0,38.0,17.0,59.0,0
2175,Ananya Das,17.0,Male,89.0,68.0,14.0,18.0,99.0,0
2176,Ira Nair,23.0,Male,51.0,71.0,10.0,10.0,95.0,0
2177,Arjun Khanna,20.0,Male,90.0,84.0,33.0,11.0,90.0,1
2178,Krishna Mehta,20.0,Female,65.0,79.0,38.0,9.0,70.0,1
2179,Myra Das,19.0,Male,62.0,78.0,3.0,,80.0,0
2180,Sai Kapoor,24.0,Male,57.0,71.0,10.0,11.0,73.0,0
2181,Vihaan Nair,20.0,Female,71.0,60.0,28.0,9.0,42.0,0
2182,Isha Chopra,21.0,Male,88.0,69.0,1.0,19.0,41.0,0
2183,Pihu Das,23.0,Male,77.0,78.0,15.0,17.0,38.0,1
2184,Krishna Das,22.0,Female,96.0,90.0,38.0,3.0,77.0,1
2185,Aarav Kumar,21.0,Male,86.0,91.0,,4.0,78.0,1
2186,Riya Das,19.0,Male,42.0,83.0,36.0,4.0,82.0,0
2187,Saanvi Reddy,21.0,Male,77.0,50.0,16.0,11.0,85.0,0
2188,Aryan Bansal,22.0,,,80.0,20.0,2.0,69.0,0
2189,Aryan Bansal,18.0,Male,69.0,79.0,18.0,7.0,53.0,1
2190,Pihu Agarwal,19.0,Female,40.0,97.0,6.0,1.0,62.0,0
2191,Saanvi Bansal,18.0,Female,69.0,67.0,37.0,17.0,52.0,0
2192,Sai Verma,17.0,Female,84.0,66.0,7.0,8.0,83.0,0
2193,Ira Khanna,18.0,Female,71.0,87.0,,12.0,82.0,1
2194,Saanvi Nair,17.0,Female,67.0,63.0,36.0,6.0,78.0,0
2195,Pari Agarwal,17.0,Female,60.0,72.0,1.0,9.0,78.0,0
2196,Myra Sharma,18.0,Male,97.0,74.0,10.0,8.0,89.0,0
2197,Aadhya Verma,19.0,Female,85.0,64.0,,14.0,94.0,0
2198,Pihu Bose,24.0,Female,52.0,,5.0,4.0,61.0,0
2199,Aadhya Saxena,22.0,Male,66.0,71.0,25.0,11.0,50.0,1
2200,Myra Gupta,21.0,Male,75.0,52.0,6.0,0.0,47.0,0
